ID,DEFAULT,AGE,ACADMOS,ADEPCNT,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,INCPER,EXP_INC,SPENDING,LOGSPEND 
1082,0,35.4166679,1,1,0,0,0,2083.3333333,0,14000.0,0.0299596,62.4159235,4.1338204 
1083,0,23.75,30,0,0,0,0,1500.0,0,18000.0,0.0547861,82.1791627,4.4089018 
1084,0,21.916666,2,1,0,0,0,1375.0,0,15750.0,0.0556076,76.4604732,4.3367739 
1085,0,34.5833321,64,3,2,3,1,3333.3333333,0,11500.0,0.5440283,1813.4276072,7.5029740 
1086,1,29.583334,24,0,0,0,1,2333.3333333,0,28000.0,0.0182154,42.5024983,3.7495629 
1087,0,28.5,207,0,0,2,0,2666.6666667,0,34000.0,0.0212132,56.5686276,4.0354545 
1088,0,25.666666,34,0,0,0,1,2916.6666667,0,35000.0,0.110546,322.4258342,5.7758731 
1089,0,31.416666,17,0,1,1,0,2500.0,0,30000.0,0.165239,413.0975157,6.0236837 
1090,0,30.0,25,1,0,0,0,1583.3333333,0,12000.0,0.0401979,63.6467009,4.1533475 
1091,0,37.1666679,240,0,0,1,1,1833.3333333,0,28250.0,0.0653458,119.8007042,4.7858296 
1092,0,33.0833321,62,0,0,0,0,1500.0,0,18000.0,0.1587144,238.0716652,5.4725717 
1093,0,27.75,288,0,0,0,0,1800.0,0,21600.0,0.1185917,213.4650126,5.3634729 
1094,1,38.5,12,2,0,0,1,3635.5,0,18897.6660156,0.2413362,877.3775804,6.7769374 
1095,0,33.8333321,48,0,0,0,0,1333.3333333,1,16000.0,0.0546131,72.8174994,4.2879563 
1096,1,30.916666,45,2,0,0,0,1666.6666667,0,10333.3330078,0.0823442,137.2403279,4.9217336 
1097,0,30.333334,36,3,0,1,1,3541.6666667,0,14375.0,0.3646421,1291.4407129,7.1635137 
1098,0,41.3333321,240,0,2,1,0,3683.3333333,0,46800.0,0.0847538,312.1766757,5.7435693 
1099,0,32.4166679,18,0,1,2,0,1666.6666667,0,20000.0,0.259307,432.1783284,6.0688383 
1100,0,31.666666,12,1,0,0,0,2666.6666667,0,16000.0,0.0137813,36.7500012,3.6041383 
1101,0,25.916666,150,0,0,1,0,2000.0,0,24000.0,0.1078696,215.7391757,5.3740702 
1102,1,26.0,8,0,1,0,0,1442.0833333,0,17305.0,0.0912043,131.5241695,4.8791906 
1103,1,33.3333321,24,1,0,0,1,3333.3333333,0,20000.0,0.0271553,90.5175010,4.5055432 
1104,1,29.583334,96,1,0,0,0,2250.0,0,13500.0,0.0372293,83.7658318,4.4280252 
1105,0,19.583334,4,0,0,0,1,1116.6666667,0,26400.0,0.0357826,39.9572094,3.6878091 
1106,0,32.9166679,10,0,0,0,1,3208.3333333,0,38500.0,0.0377436,121.0941638,4.7965685 
1107,1,60.25,232,3,0,0,1,2333.3333333,0,7000.0,0.0437232,102.0208336,4.6251770 
1108,0,24.083334,216,0,0,0,1,2666.6666667,0,33500.0,0.0003582,.9552239,-.0458095 
1109,0,21.0,128,0,0,0,0,1583.3333333,0,19000.0,0.1670089,264.4308160,5.5775797 
1110,0,20.333334,27,2,0,0,1,1680.0,0,6720.0,0.0398418,66.9341630,4.2037095 
1111,0,32.3333321,27,1,0,0,1,3000.0,0,18000.0,0.1299853,389.9558187,5.9660334 
1112,0,42.8333321,54,0,0,0,1,3333.3333333,0,40000.0,0.796134,2653.7799835,7.8837403 
1113,1,28.0,39,1,0,1,1,2041.6666667,0,12500.0,0.00048,.9800000,-.0202027 
1114,0,25.75,7,0,0,0,1,2333.3333333,0,28000.0,0.16154,376.9266705,5.9320507 
1115,0,50.6666679,120,3,0,1,1,3250.0,0,9750.0,0.045449,147.7091648,4.9952452 
1116,0,22.666666,5,0,0,0,0,1390.25,0,16683.0,0.0007193,1,0 
1117,1,19.583334,46,0,0,0,0,784.0,0,15408.0,0.3263376,255.8486829,5.5445862 
1118,0,28.833334,6,0,0,0,0,4166.6666667,0,50000.0,0.133967,558.1958219,6.3247098 
1119,0,48.25,122,1,0,0,1,4583.3333333,0,27500.0,0.0646453,296.2908459,5.6913416 
1120,0,21.916666,24,2,0,0,1,1916.6666667,0,7666.6665039,0.0749196,143.5958215,4.9670026 
1121,0,37.9166679,60,1,0,0,0,1875.0,0,11250.0,0.1482262,277.9241558,5.6273483 
1122,0,30.333334,36,0,0,1,1,1750.0,0,21000.0,0.2186538,382.6441728,5.9471055 
1123,0,56.4166679,108,2,0,0,1,2916.6666667,0,17916.6660156,0.096272,280.7933309,5.6376189 
1124,1,21.833334,184,1,0,1,1,2300.0,0,15600.0,0.3013397,693.0814147,6.5411475 
1125,1,35.5833321,6,0,1,0,0,3000.0,0,36000.0,0.1458753,437.6258254,6.0813643 
1126,1,24.0,3,0,0,0,0,2916.6666667,0,41000.0,0.1004554,292.9948177,5.6801549 
1127,0,27.333334,36,2,0,0,1,1333.3333333,0,5333.3334961,0.00075,1,0 
1128,1,47.0833321,24,0,2,1,1,2333.3333333,0,29000.0,0.0004138,.9655173,-.0350913 
1129,0,29.25,15,0,1,0,0,1833.3333333,0,22000.0,0.1413841,259.2041741,5.5576161 
1130,1,41.0833321,72,2,0,0,1,1275.0,0,5100.0,0.0850699,108.4641634,4.6864198 
1131,0,46.25,3,0,0,0,0,1875.0,0,22500.0,0.4202689,788.0041748,6.6695034 
1132,1,44.0833321,96,2,0,0,1,7500.0,1,30000.0,0.0201667,151.2500038,5.0189341 
1133,0,41.75,21,3,0,2,1,7250.0,0,21750.0,0.0741168,537.3466648,6.2866434 
1134,0,31.75,51,0,0,0,0,3166.6666667,0,38000.0,0.064695,204.8675021,5.3223634 
1135,1,32.1666679,14,1,0,0,0,2500.0,0,15000.0,0.0027667,6.9166668,1.9339340 
1136,1,37.1666679,38,1,0,0,0,1666.6666667,0,10000.0,0.026928,44.8800003,3.8039923 
1137,0,44.4166679,28,4,0,1,1,3250.0,0,7800.0,0.1152044,374.4141590,5.9253626 
1138,0,42.6666679,32,3,0,1,1,3750.0,0,15000.0,0.0934625,350.4843637,5.8593161 
1139,1,21.75,3,0,0,0,0,1072.0,0,19776.0,0.0054642,5.8576213,1.7677436 
1140,0,34.5833321,38,3,0,0,0,1500.0,0,4500.0,0.0798194,119.7291613,4.7852322 
1141,0,36.9166679,6,0,0,0,0,3000.0,0,36000.0,0.0318042,95.4125002,4.5582096 
1142,1,40.25,90,4,0,1,1,2583.3333333,0,6200.0,0.0003871,1,0 
1143,0,25.416666,39,0,0,0,0,1250.0,0,15000.0,0.1218333,152.2916649,5.0257975 
1144,1,20.0,136,0,0,0,0,1000.0,0,18000.0,0.0624722,62.4722205,4.1347220 
1145,1,21.25,18,2,0,0,0,1100.0,0,10000.0,0.030976,34.0735992,3.5285229 
1146,0,20.25,20,0,0,0,0,1166.6666667,0,27500.0,0.0217796,25.4095752,3.2351261 
1147,1,27.166666,120,1,0,0,1,1416.6666667,0,8500.0,0.0047647,6.7500000,1.9095425 
1148,0,23.666666,13,0,0,0,1,1333.3333333,0,24000.0,0.1108821,147.8427748,4.9961494 
1149,0,25.166666,75,0,0,0,0,2416.6666667,0,39000.0,0.2153718,520.4818199,6.2547550 
1150,0,42.75,68,0,0,1,1,2666.6666667,0,32000.0,0.1080344,288.0916595,5.6632787 
1151,1,38.3333321,39,0,0,0,0,1500.0,0,18000.0,0.2760728,414.1091555,6.0261296 
1152,0,44.6666679,96,3,0,1,1,3166.6666667,0,13250.0,0.2007323,635.6521597,6.4546515 
1153,0,30.25,39,1,0,0,1,2416.6666667,0,14500.0,0.0213448,51.5833331,3.9431986 
1154,0,30.5,18,3,0,0,1,2916.6666667,0,8750.0,0.2679389,781.4883192,6.6612002 
1155,0,31.5,30,2,0,0,1,2375.0,0,9500.0,0.3137003,745.0383268,6.6134357 
1156,1,21.75,26,2,0,0,0,1250.0,0,5000.0,0.2064533,258.0666728,5.5532180 
1157,0,34.3333321,24,2,0,0,0,1750.0,0,11166.6669922,0.1466066,256.5614879,5.5473684 
1158,0,32.5833321,12,2,0,0,1,5833.3333333,0,23333.3339844,0.0375971,219.3166626,5.3905166 
1159,1,25.083334,48,0,0,1,1,2000.0,0,24000.0,0.03625,72.4999979,4.2835865 
1160,0,24.0,17,1,0,0,0,5416.6666667,0,33750.0,0.0542286,293.7382103,5.6826889 
1161,1,32.8333321,36,2,0,1,1,3666.6666667,0,14666.6669922,0.0002727,1,0 
1162,1,28.916666,12,0,0,0,0,2541.6666667,0,30500.0,0.0889312,226.0333414,5.4206825 
1163,1,34.0,132,0,0,0,1,1600.0,0,19200.0,0.0306302,49.0083337,3.8919904 
1164,0,44.4166679,120,3,0,0,1,4833.3333333,1,16500.0,0.018832,91.0211892,4.5110923 
1165,1,42.1666679,222,0,0,0,1,1666.6666667,0,20000.0,0.2017145,336.1908346,5.8176790 
1166,1,39.75,156,0,0,0,1,2166.6666667,0,26000.0,0.0135954,29.4566645,3.3829202 
1167,0,22.583334,12,0,0,0,0,1208.3333333,0,22500.0,0.0111111,13.4259263,2.5971876 
1168,1,29.833334,61,2,0,0,1,1500.0,0,9600.0,0.0231104,34.6656265,3.5457486 
1169,1,22.5,23,2,0,0,1,1000.0,0,8450.0,0.1013325,101.3325453,4.6184076 
1170,0,34.5833321,33,1,1,0,1,4000.0,0,27000.0,0.1206257,482.5029373,6.1789870 
1171,1,38.75,252,0,0,0,1,1583.3333333,0,19000.0,0.0697895,110.5000048,4.7050156 
1172,0,26.0,8,0,0,0,0,1625.0,0,19500.0,0.17316,281.3850027,5.6397238 
1173,0,39.1666679,30,2,0,0,1,3058.3333333,0,12233.3330078,0.2874757,879.1966227,6.7790086 
1174,0,38.25,107,2,0,1,1,2000.0,0,8000.0,0.1922637,384.5274746,5.9520152 
1175,0,24.25,12,0,0,1,0,2458.3333333,0,33500.0,0.0979063,240.6862450,5.4834942 
1176,0,24.083334,30,1,0,0,0,2166.6666667,0,22250.0,0.0203299,44.0480886,3.7852820 
1177,0,21.75,6,0,0,0,0,1666.6666667,0,20000.0,0.013956,23.2600002,3.1467352 
1178,0,22.666666,3,0,0,0,0,1750.0,0,21000.0,0.0828914,145.0599972,4.9771474 
1179,0,31.25,15,0,0,0,1,1916.6666667,0,28000.0,0.0354243,67.8965456,4.2179852 
1180,0,45.6666679,252,3,0,0,1,2500.0,0,7500.0,0.146624,366.5599599,5.9041621 
1181,0,26.416666,204,0,0,1,1,1950.0,0,23400.0,0.2618705,510.6475398,6.2356796 
1182,0,45.0833321,6,3,0,0,1,1405.4166667,0,9466.25,0.0565633,79.4950295,4.3756945 
1183,1,27.166666,144,0,0,0,0,1500.0,0,18000.0,0.0541667,81.2500007,4.3975308 
1184,0,37.6666679,82,1,0,0,1,2083.3333333,0,27500.0,0.0323455,67.3863649,4.2104427 
1185,0,29.333334,22,0,0,0,1,2000.0,0,24000.0,0.0193646,38.7291685,3.6565930 
1186,0,31.5,309,0,1,3,1,7083.3333333,0,85000.0,0.0510648,361.7091617,5.8908405 
1187,1,38.8333321,216,0,0,0,1,833.3333333,0,40000.0,0.0003,.2500000,-1.3862943 
1188,0,45.1666679,6,2,0,0,0,3750.0,0,15000.0,0.02491,93.4125041,4.5370252 
1189,0,22.5,3,0,0,0,0,1925.0,0,23100.0,0.0535615,103.1058325,4.6357560 
1190,0,41.0833321,24,3,2,0,1,5000.0,0,15000.0,0.2927653,1463.8265967,7.2888092 
1191,1,25.333334,24,0,0,0,0,1666.6666667,1,21500.0,0.0069316,11.5527127,2.4469203 
1192,0,21.583334,10,1,0,0,0,2000.0,0,15600.0,0.0867792,173.5583395,5.1565138 
1193,0,45.3333321,94,4,0,0,1,3666.6666667,0,8800.0,0.0165268,60.5983337,4.1042674 
1194,0,26.583334,16,1,0,1,1,2000.0,0,12000.0,0.0997125,199.4250119,5.2954383 
1195,1,32.5833321,13,0,0,0,1,2083.3333333,0,25000.0,0.02977,62.0208331,4.1274703 
1196,0,32.75,10,1,0,0,0,2333.3333333,0,14000.0,0.0090571,21.1333331,3.0508516 
1197,0,29.0,24,0,0,0,0,2250.0,0,27000.0,0.0004444,1,0 
1198,0,22.0,156,0,0,0,0,1666.6666667,0,20000.0,0.1411085,235.1808300,5.4603547 
1199,0,27.083334,4,1,0,0,0,3166.6666667,0,24000.0,0.0239727,75.9135718,4.3295955 
1200,0,22.333334,42,0,0,0,0,2161.9166667,0,25943.0,0.0320252,69.2358365,4.2375186 
1201,0,28.5,123,2,0,0,0,1540.5,0,6162.0,0.0552164,85.0608383,4.4433667 
1202,0,44.3333321,24,0,0,0,1,3333.3333333,0,40000.0,0.00165,5.5000000,1.7047481 
1203,1,24.833334,30,0,0,0,1,1258.3333333,0,15100.0,0.205298,258.3333249,5.5542507 
1204,0,39.4166679,1,0,0,0,0,2416.6666667,0,29000.0,0.1676652,405.1908242,6.0043581 
1205,1,37.0,39,3,1,2,1,1600.0,1,8850.0,0.000339,.5423729,-.6118015 
1206,0,33.6666679,30,3,0,0,1,3583.3333333,0,12000.0,0.0055656,19.9434885,2.9929027 
1207,0,46.6666679,186,1,0,0,1,5000.0,0,40000.0,0.0782044,391.0218552,5.9687635 
1208,0,23.416666,7,0,0,0,0,2288.0,0,27456.0,0.0024038,5.5000002,1.7047481 
1209,0,31.833334,37,0,0,0,0,2300.0,0,27600.0,0.0623326,143.3649980,4.9653938 
1210,0,38.3333321,5,1,0,0,0,1641.6666667,0,9850.0,0.2939498,482.5675113,6.1791208 
1211,0,42.3333321,27,4,0,0,1,3191.6666667,0,10660.0,0.0088931,28.3836758,3.3458142 
1212,0,25.166666,15,0,0,0,0,1500.0,0,18000.0,0.0130556,19.5833333,2.9746789 
1213,0,48.5,101,1,0,0,1,3000.0,0,18000.0,0.052675,158.0250040,5.0627533 
1214,0,48.75,99,0,0,0,1,2750.0,0,45500.0,0.0931152,256.0667060,5.5454380 
1215,0,33.75,24,2,1,0,1,4166.6666667,0,23333.3339844,0.1369434,570.5976238,6.3466843 
1216,0,27.583334,14,2,0,0,1,1958.3333333,0,9333.3330078,0.1491007,291.9889117,5.6767158 
1217,1,27.916666,9,1,0,0,0,1916.6666667,0,11500.0,0.1676765,321.3800030,5.7726242 
1218,0,38.5,62,2,2,0,1,1541.6666667,0,16166.6669922,0.0226992,34.9945621,3.5551927 
1219,1,21.083334,2,0,0,0,0,2333.3333333,0,28000.0,0.0504643,117.7500039,4.7685638 
1220,1,40.3333321,26,1,0,3,1,2500.0,0,15000.0,0.0635077,158.7691717,5.0674514 
1221,0,42.5833321,18,3,0,0,0,1750.0,0,5250.0,0.5766928,1009.2124343,6.9169255 
1222,0,41.25,24,1,2,0,0,2916.6666667,0,17500.0,0.1465863,427.5433285,6.0580556 
1223,0,45.8333321,168,3,1,0,1,5000.0,0,15000.0,0.0479917,239.9583347,5.4804653 
1224,0,32.5833321,9,0,0,0,1,1511.8333333,0,18142.0,0.0541407,81.8516671,4.4049087 
1225,0,36.25,76,4,0,0,0,2416.6666667,0,5800.0,0.0230128,55.6141680,4.0184380 
1226,1,40.25,225,0,2,1,0,2666.6666667,0,42000.0,0.1171021,312.2723897,5.7438759 
1227,1,52.5,42,2,0,0,0,2125.0,0,9166.6669922,0.0507316,107.8047277,4.6803215 
1228,1,38.8333321,108,0,0,0,0,1916.6666667,0,33000.0,0.1184818,227.0901594,5.4253471 
1229,0,34.3333321,24,1,0,0,0,1300.0,0,16550.0,0.020677,26.8801512,3.2913881 
1230,0,38.9166679,102,2,0,0,1,6250.0,0,25000.0,0.0301532,188.4575118,5.2388726 
1231,0,39.25,72,0,1,0,1,5000.0,0,60000.0,0.1714812,857.4058115,6.7539113 
1232,0,45.0833321,72,2,0,1,0,3833.3333333,0,15333.3330078,0.077767,298.1066604,5.6974513 
1233,0,33.5,42,1,0,3,0,2695.8333333,0,16175.0,0.0153236,41.3099992,3.7211046 
1234,0,19.583334,12,0,0,0,0,1166.6666667,0,18000.0,0.121795,142.0941651,4.9564900 
1235,0,38.5,108,0,0,1,1,3166.6666667,0,38000.0,0.0149945,47.4824985,3.8603612 
1236,1,37.0,121,4,0,0,0,333.3333333,0,7093.0,0.2171625,72.3875165,4.2820339 
1237,0,26.166666,6,0,0,0,0,2166.6666667,0,26000.0,0.0188208,40.7783352,3.7081509 
1238,0,37.1666679,33,2,0,0,1,2916.6666667,0,11666.6669922,0.0461697,134.6616633,4.9027654 
1239,1,20.666666,6,1,0,0,0,1750.0,0,10500.0,0.1036771,181.4349927,5.2008974 
1240,0,22.833334,3,0,0,0,0,4583.3333333,0,55000.0,0.1156675,530.1425016,6.2731458 
1241,0,37.0833321,36,0,0,2,0,2333.3333333,0,28000.0,0.1699286,396.4999864,5.9826760 
1242,1,32.75,18,2,0,0,0,2500.0,0,11041.6669922,0.0519254,129.8135892,4.8660995 
1243,1,27.916666,36,0,0,0,0,955.0,0,15438.0,0.0481131,45.9480072,3.8275105 
1244,0,45.25,66,0,0,1,0,2083.3333333,0,25000.0,0.1440872,300.1816571,5.7043878 
1245,0,31.25,13,0,0,0,0,2120.0,0,25440.0,0.1544517,327.4375051,5.7912972 
1246,0,48.0,13,3,0,0,1,5000.0,0,39999.75,0.0391329,195.6643537,5.2764007 
1247,0,31.75,42,3,0,0,1,2792.75,0,8378.25,0.0070453,19.6758337,2.9793912 
1248,1,48.0,139,3,0,0,0,3000.0,0,9000.0,0.0247875,74.3625015,4.3089518 
1249,0,25.75,30,4,0,0,1,2083.3333333,0,5000.0,0.0310944,64.7800004,4.1709969 
1250,0,29.083334,144,0,0,0,1,1416.6666667,0,17000.0,0.0217676,30.8375012,3.4287315 
1251,0,19.5,3,0,0,0,0,1250.0,0,19000.0,0.0548563,68.5703941,4.2278609 
1252,0,38.3333321,12,0,0,0,0,2166.6666667,0,26000.0,0.0048077,10.4166671,2.3434071 
1253,1,29.25,90,1,0,2,0,2233.3333333,0,13400.0,0.0511254,114.1800012,4.7377762 
1254,0,37.0,101,1,0,0,1,2250.0,0,22000.0,0.0012255,2.7572726,1.0142420 
1255,0,32.1666679,12,3,0,0,1,2375.0,0,7125.0,0.1017874,241.7449942,5.4878834 
1256,1,22.833334,12,1,0,0,0,1316.6666667,0,7900.0,0.0296652,39.0591678,3.6650776 
1257,0,26.75,33,0,0,0,0,1750.0,0,21000.0,0.2978681,521.2691799,6.2562666 
1258,0,42.9166679,84,0,2,0,1,4583.3333333,0,55000.0,0.0651736,298.7124864,5.6994815 
1259,0,39.5833321,36,4,0,0,1,7500.0,1,18000.0,0.0249167,186.8750062,5.2304400 
1260,0,42.0833321,120,3,0,0,1,3583.3333333,0,10750.0,0.0276065,98.9233328,4.5943451 
1261,0,57.9166679,348,2,0,0,1,2916.6666667,0,15000.0,0.025184,73.4533331,4.2966503 
1262,1,30.416666,24,2,0,0,1,1416.6666667,0,5666.6665039,0.1558894,220.8433263,5.3974535 
1263,0,53.75,180,0,0,0,1,3500.0,0,42000.0,0.0090476,31.6666667,3.4552646 
1264,0,25.333334,20,0,0,0,0,2083.3333333,0,25000.0,0.0893472,186.1399971,5.2264991 
1265,1,21.0,27,0,0,1,0,2045.8333333,0,37770.0,0.0227164,46.4740545,3.8388942 
1266,0,41.0833321,9,0,0,0,1,1666.6666667,0,20000.0,0.0055,9.1666666,2.2155737 
1267,0,25.416666,6,1,0,0,0,2583.3333333,0,15500.0,0.0213423,55.1341640,4.0097696 
1268,1,20.5,26,0,0,0,0,1625.0,0,19500.0,0.1093805,177.7433343,5.1803406 
1269,0,26.25,40,0,0,0,1,2708.3333333,0,32500.0,0.0271514,73.5349969,4.2977614 
1270,0,33.1666679,12,0,0,0,0,2291.6666667,0,27500.0,0.0555655,127.3375074,4.8468411 
1271,0,43.3333321,10,1,0,0,0,2414.0833333,0,14484.5,0.0480414,115.9758341,4.7533818 
1272,1,33.25,72,3,0,0,0,3750.0,0,11250.0,0.1680444,630.1666796,6.4459844 
1273,0,33.75,30,2,0,1,1,2666.6666667,0,15666.6669922,0.1389396,370.5055316,5.9148684 
1274,0,25.25,3,0,0,0,0,1700.0,0,20400.0,0.0032353,5.4999998,1.7047481 
1275,0,36.75,48,3,0,0,1,4166.6666667,0,18750.0,0.0680583,283.5761135,5.6474806 
1276,0,21.333334,8,0,0,0,0,2916.6666667,0,35000.0,0.0165229,48.1916700,3.8751862 
1277,0,22.5,16,1,0,0,0,1833.3333333,0,11000.0,0.33695,617.7416742,6.4260704 
1278,0,26.583334,5,0,2,2,0,2041.6666667,0,24500.0,0.1217171,248.5058277,5.5154663 
1279,0,30.666666,82,0,0,0,0,2166.6666667,0,26000.0,0.1620396,351.0858491,5.8610308 
1280,0,24.416666,10,1,0,0,0,1583.3333333,0,9500.0,0.0921711,145.9374968,4.9831784 
1281,0,25.166666,2,0,0,0,1,2666.6666667,0,32000.0,0.0561941,149.8508354,5.0096404 
1282,0,24.333334,171,0,0,0,0,4166.6666667,0,50000.0,0.053049,221.0374922,5.3983323 
1283,0,33.3333321,23,4,0,2,0,3030.0,0,7272.0,0.0348218,105.5100003,4.6588057 
1284,0,47.5,63,0,0,0,0,2500.0,0,30000.0,0.0649353,162.3383351,5.0896826 
1285,0,36.75,54,3,0,0,1,3933.3333333,0,14800.0,0.031164,122.5784798,4.8087515 
1286,1,30.416666,234,2,0,0,0,2083.3333333,0,8333.3330078,0.058982,122.8791662,4.8112015 
1287,0,44.5833321,186,1,0,0,1,2666.6666667,0,16000.0,0.0181806,48.4816680,3.8811857 
1288,0,24.75,18,0,0,1,0,1916.6666667,0,23000.0,0.0171739,32.9166654,3.4939791 
1289,0,49.0833321,73,3,0,4,1,2916.6666667,0,10625.0,0.0253221,73.8561743,4.3021196 
1290,1,20.583334,8,0,0,0,0,1250.0,0,15000.0,0.105972,132.4649993,4.8863185 
1291,0,47.25,175,3,0,0,1,7166.6666667,0,21500.0,0.0102723,73.6183360,4.2988941 
1292,1,28.75,30,0,0,1,0,1100.0,0,33200.0,0.1992666,219.1932246,5.3899536 
1293,0,44.3333321,158,2,0,3,1,2166.6666667,0,10666.6669922,0.0476284,103.1949452,4.6366199 
1294,0,29.0,6,1,0,0,0,1666.6666667,0,27000.0,0.0161024,26.8373452,3.2897944 
1295,0,38.25,57,3,1,0,1,5000.0,0,15000.0,0.0765923,382.9616681,5.9479349 
1296,1,21.833334,36,0,0,0,1,1250.0,0,21000.0,0.3766533,470.8166793,6.1544688 
1297,0,46.0833321,223,1,0,0,1,2916.6666667,0,17500.0,0.1022563,298.2475143,5.6979237 
1298,0,41.4166679,96,4,0,0,1,5416.6666667,1,13000.0,0.0390011,211.2558360,5.3530699 
1299,0,43.75,168,4,0,0,1,3733.3333333,0,12960.0,0.0156968,58.6012383,4.0707558 
1300,0,23.75,99,1,0,0,0,1416.6666667,0,11500.0,0.1156204,163.7956152,5.0986194 
1301,0,50.0833321,168,1,2,0,1,1583.3333333,0,12100.0,0.0492314,77.9497207,4.3560640 
1302,0,33.5833321,52,2,0,0,1,2708.3333333,0,10833.3330078,0.4020988,1089.0175154,6.9930312 
1303,0,31.583334,24,2,0,0,1,3975.0,0,33233.3320313,0.0315765,125.5167034,4.8324388 
1304,0,29.916666,12,3,0,0,0,2000.0,0,6000.0,0.1099058,219.8116630,5.3927711 
1305,1,19.583334,6,0,1,0,0,1375.0,0,16500.0,0.0584642,80.3883355,4.3868691 
1306,0,41.9166679,27,0,0,2,1,1800.0,0,21600.0,0.0159523,28.7141673,3.3573906 
1307,0,37.1666679,24,2,0,0,1,2500.0,1,10000.0,0.100061,250.1524985,5.5220707 
1308,1,38.25,45,4,0,0,0,2500.0,0,15000.0,0.1505853,376.4633462,5.9308207 
1309,0,30.833334,18,0,0,2,0,2083.3333333,0,25000.0,0.054912,114.4000019,4.7397011 
1310,1,25.416666,3,2,0,0,0,2500.0,0,10000.0,0.0104697,26.1741667,3.2647729 
1311,1,30.0,42,0,0,0,0,2483.3333333,0,29800.0,0.1877782,466.3158379,6.1448632 
1312,0,61.1666679,12,0,0,0,1,3333.3333333,1,110000.0,0.0425725,141.9081787,4.9551802 
1313,0,28.333334,12,0,0,1,0,2250.0,0,28500.0,0.0931288,209.5397338,5.3449134 
1314,0,24.166666,7,0,0,0,0,2750.0,0,33000.0,0.0731921,201.2783289,5.3046887 
1315,1,21.416666,46,1,0,0,0,1416.6666667,0,8500.0,0.3414918,483.7799917,6.1816302 
1316,0,37.8333321,114,3,0,0,1,5000.0,0,15000.0,0.0203408,101.7041691,4.6220683 
1317,0,25.916666,7,0,0,0,1,2500.0,0,31500.0,0.1254895,313.7237951,5.7485130 
1318,1,21.583334,9,0,0,0,0,1750.0,0,21000.0,0.0988443,172.9774941,5.1531615 
1319,0,29.083334,62,2,0,1,0,1360.0,0,6840.0,0.1116477,151.8408149,5.0228327 
1320,0,37.5833321,123,3,0,1,1,2916.6666667,0,8750.0,0.0080737,23.5483341,3.1590551 
1321,0,20.0,48,0,0,0,0,3500.0,0,42000.0,0.0262857,91.9999974,4.5217885 
1322,1,45.0,72,0,0,0,0,2925.0,0,40300.0,0.0409146,119.6753215,4.7847824 
1323,0,29.0,18,2,0,0,0,2333.3333333,0,18333.3339844,0.062952,146.8879928,4.9896703 
1324,1,38.4166679,150,0,0,0,1,2500.0,0,30000.0,0.054982,137.4549977,4.9232966 
1325,1,37.25,8,0,0,0,0,1250.0,0,15000.0,0.062092,77.6149984,4.3517607 
1326,1,34.3333321,30,4,0,0,1,3750.0,1,9000.0,0.0032,11.9999997,2.4849066 
1327,1,36.0833321,149,0,1,0,1,3506.9166667,0,47083.0,0.2105953,738.5402539,6.6046756 
1328,0,41.5833321,13,0,0,0,0,3125.0,0,40000.0,0.0248592,77.6851550,4.3526642 
1329,0,31.916666,72,2,0,1,1,2416.6666667,0,14666.6669922,0.0404252,97.6942964,4.5818432 
1330,1,19.916666,12,0,0,0,1,2250.0,0,27000.0,0.0358148,80.5833321,4.3892918 
1331,0,35.4166679,94,3,0,0,1,3000.0,0,13250.0,0.0837324,251.1973456,5.5262389 
1332,0,22.333334,154,0,0,0,0,2333.3333333,0,28000.0,0.0925689,215.9941792,5.3752515 
1333,0,22.083334,39,0,1,0,0,1500.0,0,24000.0,0.0767933,115.1900031,4.7465830 
1334,0,37.8333321,51,2,0,0,0,2000.0,0,9000.0,0.2051641,410.3281498,6.0169572 
1335,1,38.5833321,24,4,0,0,1,3166.6666667,0,7600.0,0.0110205,34.8983333,3.5524391 
1336,0,22.666666,40,0,0,0,0,1916.6666667,0,23000.0,0.3115061,597.0533441,6.3920065 
1337,0,28.333334,8,1,0,0,0,2600.0,0,15600.0,0.0355048,92.3124976,4.5251795 
1338,0,42.5,64,1,0,0,1,2500.0,0,15000.0,0.0143237,35.8091667,3.5782039 
1339,1,43.25,182,2,0,0,1,1833.3333333,0,7333.3334961,0.0619727,113.6166714,4.7328303 
1340,0,22.166666,66,0,0,0,0,1750.0,0,21000.0,0.0723286,126.5750062,4.8408351 
1341,0,32.0,108,0,0,0,0,2083.3333333,0,25000.0,0.00048,1.0000000,-0 
1342,0,28.0,48,0,0,0,0,2333.3333333,0,28000.0,0.2112211,492.8491612,6.2002032 
1343,1,34.6666679,24,4,0,0,1,1916.6666667,0,4600.0,0.1056891,202.5708339,5.3110896 
1344,0,23.916666,4,0,0,0,0,2000.0,0,24000.0,0.1707342,341.4683342,5.8332549 
1345,0,46.0,134,2,2,2,1,4193.3333333,0,33440.0,0.0101345,42.4972097,3.7494384 
1346,0,26.333334,29,1,0,0,0,2500.0,0,15000.0,0.0473297,118.3241699,4.7734281 
1347,0,22.5,40,2,0,0,1,1641.6666667,0,6566.6665039,0.0251091,41.2208324,3.7189438 
1348,0,22.166666,25,1,0,0,0,1416.6666667,1,8500.0,0.3127683,443.0883552,6.0937692 
